Year,Month,State,Month_sin,Month_cos,Deforestation_ha,Deforestation_Class_Median,Deforestation_Class_Q75,CO2_Emissions,Total_Precipitation_z,Atmospheric_Pressure_Station_z,Global_Radiation_z,Air_Temperature_z,Max_Air_Temperature_z,Min_Air_Temperature_z,Relative_Humidity_z,Max_Relative_Humidity_z,Min_Relative_Humidity_z,Hourly_Wind_Speed_z,Max_Wind_Gust_z
2019,3,GO,1.000000,6.123234e-17,805.2200,0,0,377117.4400,-0.051453,-1.376986,-0.128421,-0.133331,-0.254025,-0.037627,-0.161904,-0.147512,-0.143444,-1.007269,-0.300568
2019,4,GO,0.866025,-0.500000,1207.8300,0,0,565676.1600,0.373155,-1.376461,-0.134794,-0.226896,-0.254025,-0.219644,-0.264412,-0.147512,-0.291887,-1.326916,-0.300568
2019,5,GO,0.500000,-0.866025,3220.8800,1,0,1508469.7600,-0.333445,-1.355428,-0.165427,-0.487123,-0.565843,-0.947710,-0.539717,-0.460342,-0.737216,-1.333063,-1.280142
2019,6,GO,1.2246468e-16,-1.000000,6039.1500,1,0,2828380.8000,-0.476062,-1.279710,-0.166718,-1.013425,-1.501297,-1.311743,-1.104972,-1.398833,-1.034102,-0.921210,-0.300568
2019,7,GO,-0.500000,-0.866025,8052.2000,1,0,3771174.4000,-0.476062,-1.291541,-0.159394,-1.171315,-1.501297,-2.221825,-1.274841,-1.711663,-1.776318,-0.939651,-0.300568
2019,8,GO,-0.866025,-0.500000,8052.2000,1,0,3771174.4000,-0.476062,-1.285231,-0.128809,-0.288298,-2.748569,-1.129726,-0.393278,-2.962984,-1.924761,-0.669180,0.189219
2019,9,GO,-1.000000,-1.8369702e-16,6039.1500,1,0,2828380.8000,-0.417719,-1.375672,-0.090128,0.726295,-1.189479,-0.401660,0.605436,-1.398833,-1.924761,-0.712210,-0.300568
2019,10,GO,-0.866025,0.500000,3220.8800,1,0,1508469.7600,-0.249172,-1.413531,-0.084394,0.542089,-0.877661,-0.219644,0.467784,-1.086003,-1.776318,-0.706063,-0.300568
2019,11,GO,-0.500000,0.866025,1207.8300,0,0,565676.1600,0.052268,-1.437981,-0.098010,0.173678,-0.254025,0.144389,0.110472,-0.147512,-0.885659,-0.816710,0.189219
2019,12,GO,-2.4492936e-16,1.000000,805.2200,0,0,377117.4400,0.211091,-1.419315,-0.101384,-0.025147,0.057793,-0.037627,-0.065254,-0.147512,-0.440330,-0.915063,-0.300568
2020,1,GO,0.500000,0.866025,759.8400,0,0,358957.8400,0.506048,-1.424573,-0.439380,-0.069006,-0.254025,0.144389,-0.091613,0.165319,-0.440330,-0.712210,-0.300568
2020,2,GO,0.866025,0.500000,759.8400,0,0,358957.8400,0.930656,-1.391972,-0.439380,-0.218124,-0.254025,0.144389,-0.238053,0.165319,0.153442,-1.044151,-0.300568
2020,3,GO,1.000000,6.123234e-17,759.8400,0,0,358957.8400,-0.122762,-1.397230,-0.439380,-0.109940,-0.254025,-0.037627,-0.138474,-0.147512,-0.291887,-1.197828,-0.790355
2020,4,GO,0.866025,-0.500000,1139.7600,0,0,538436.7600,-0.122762,-1.353588,-0.439380,-0.323385,-0.254025,-0.583677,-0.358133,0.165319,-0.291887,-1.191681,-0.790355
2020,5,GO,0.500000,-0.866025,3039.3600,1,0,1435831.3600,-0.450131,-1.313363,-0.439380,-1.133304,-0.877661,-2.039809,-1.186978,-0.773172,-1.776318,-1.376093,-0.790355
2020,6,GO,1.2246468e-16,-1.000000,5698.8000,1,0,2692183.8000,-0.476062,-1.302320,-0.439380,-1.004653,-1.501297,-1.493759,-1.081541,-1.711663,-1.330988,-1.124063,0.189219
2020,7,GO,-0.500000,-0.866025,7598.4000,1,0,3589578.4000,-0.476062,-1.308104,-0.439380,-0.914012,-2.436751,-1.129726,-1.017108,-2.337324,-1.627874,-0.933504,-0.300568
2020,8,GO,-0.866025,-0.500000,7598.4000,1,0,3589578.4000,-0.476062,-1.321513,-0.439380,-0.522210,-2.748569,-1.493759,-0.630509,-2.650154,-1.924761,-0.497063,-0.300568
2020,9,GO,-1.000000,-1.8369702e-16,5698.8000,1,0,2692183.8000,-0.476062,-1.365156,-0.439380,0.553785,-1.501297,-0.401660,0.435567,-1.711663,-1.924761,-0.503210,-0.300568
2020,10,GO,-0.866025,0.500000,3039.3600,1,0,1435831.3600,-0.116279,-1.422732,-0.439380,0.486535,-0.254025,-0.219644,0.417994,-0.147512,-1.924761,-0.675327,-0.790355
2020,11,GO,-0.500000,0.866025,1139.7600,0,0,538436.7600,0.045785,-1.416160,-0.439380,0.033331,-0.565843,-0.401660,-0.030109,-0.460342,-0.737216,-0.847445,0.189219
2020,12,GO,-2.4492936e-16,1.000000,759.8400,0,0,358957.8400,0.230539,-1.421418,-0.439380,0.050874,-0.565843,-0.037627,0.025538,-0.460342,-0.737216,-1.007269,-0.790355
2021,1,GO,0.500000,0.866025,810.4200,0,0,522595.9000,0.194884,-1.415108,-0.439380,-0.054386,-0.254025,-0.037627,-0.091613,0.165319,-0.291887,-1.185534,-0.300568
2021,2,GO,0.866025,0.500000,810.4200,0,0,522595.9000,1.050584,-1.435089,-0.439380,-0.340928,-0.254025,-0.037627,-0.355204,0.165319,-0.143444,-1.031857,-0.790355
2021,3,GO,1.000000,6.123234e-17,810.4200,0,0,522595.9000,0.188402,-1.395916,-0.439380,-0.399406,-0.254025,-0.401660,-0.428423,-0.460342,-0.885659,-1.363799,-0.790355
2021,4,GO,0.866025,-0.500000,1215.6300,0,0,783893.8500,-0.064418,-1.380930,-0.439380,-0.490047,-0.565843,-0.947710,-0.545575,-0.460342,-1.330988,-1.296181,-0.300568
2021,5,GO,0.500000,-0.866025,3241.6800,1,0,2090383.6000,-0.476062,-1.328611,-0.439380,-0.802904,-1.189479,-1.129726,-0.876527,-1.086003,-1.034102,-1.400681,-0.300568
2021,6,GO,1.2246468e-16,-1.000000,6078.1500,1,0,3919469.2500,-0.476062,-1.311259,-0.439380,-1.095294,-1.501297,-2.221825,-1.175262,-1.711663,-1.924761,-1.283887,-0.790355
2021,7,GO,-0.500000,-0.866025,8104.2000,1,0,5225959.0000,-0.476062,-1.274452,-0.439380,-1.413999,-2.748569,-2.221825,-1.544289,-2.337324,-1.924761,-1.056445,-0.790355
2021,8,GO,-0.866025,-0.500000,8104.2000,1,0,5225959.0000,-0.446890,-1.318358,-0.439380,-0.343852,-1.813115,-1.129726,-0.463569,-2.024493,-1.776318,-0.841298,-0.790355
2021,9,GO,-1.000000,-1.8369702e-16,6078.1500,1,0,3919469.2500,-0.469579,-1.385137,-0.439380,0.705827,-1.189479,-0.583677,0.582006,-1.398833,-1.924761,-0.964239,0.189219
2021,10,GO,-0.866025,0.500000,3241.6800,1,0,2090383.6000,-0.229724,-1.413531,-0.439380,0.547937,-0.565843,0.144389,0.432638,-0.460342,-1.034102,-0.478621,1.168794
2021,11,GO,-0.500000,0.866025,1215.6300,0,0,783893.8500,0.305088,-1.440873,-0.439380,-0.253211,-0.254025,-0.037627,-0.270269,-0.147512,-0.143444,-1.050298,-0.790355
2021,12,GO,-2.4492936e-16,1.000000,810.4200,0,0,522595.9000,0.081439,-1.466375,-0.439380,-0.206429,0.057793,-0.219644,-0.229266,0.165319,-0.291887,-1.050298,-0.790355
2022,1,GO,0.500000,0.866025,889.6000,0,0,556178.2000,-0.476062,-1.423521,-0.439380,-0.264907,-0.254025,-0.219644,-0.287842,-0.147512,-0.588773,-0.872034,-0.790355
2022,2,GO,0.866025,0.500000,889.6000,0,0,556178.2000,-0.476062,-1.412742,-0.439380,-0.226896,-0.254025,-0.219644,-0.255625,-0.460342,-0.291887,-1.038004,0.189219
2022,3,GO,1.000000,6.123234e-17,889.6000,0,0,556178.2000,-0.301032,-1.404855,-0.439380,-0.060234,-0.254025,-0.219644,-0.112115,-0.147512,-0.440330,-1.197828,-0.790355
2022,4,GO,0.866025,-0.500000,1334.4000,0,0,834267.3000,-0.433925,-1.389343,-0.439380,-0.089473,-0.254025,-0.765693,-0.156047,-0.460342,-1.182545,-1.154798,-0.790355
2022,5,GO,0.500000,-0.866025,3558.4000,1,0,2224712.8000,-0.466338,-1.329400,-0.439380,-1.033892,-1.501297,-2.403842,-1.110829,-1.086003,-1.924761,-1.197828,-0.790355
2022,6,GO,1.2246468e-16,-1.000000,6672.0000,1,0,4171336.5000,-0.466338,-1.328874,-0.439380,-0.998805,-1.189479,-1.311743,-1.090328,-1.398833,-1.924761,-1.253152,-0.790355
2022,7,GO,-0.500000,-0.866025,8896.0000,1,1,5561782.0000,-0.476062,-1.306001,-0.439380,-0.975414,-3.060387,-1.493759,-1.090328,-2.962984,-1.924761,-1.074887,-0.790355
2022,8,GO,-0.866025,-0.500000,8896.0000,1,1,5561782.0000,-0.476062,-1.329926,-0.439380,-0.396482,-2.436751,-1.857792,-0.516287,-2.650154,-1.924761,-0.656886,-0.300568
2022,9,GO,-1.000000,-1.8369702e-16,6672.0000,1,0,4171336.5000,-0.352893,-1.379615,-0.439380,0.328645,-0.877661,-0.947710,0.239339,-0.773172,-1.924761,-0.638445,-0.790355
2022,10,GO,-0.866025,0.500000,3558.4000,1,0,2224712.8000,-0.138968,-1.405118,-0.439380,0.188298,-0.565843,-0.219644,0.119259,-0.147512,-1.924761,-0.755239,0.679006
2022,11,GO,-0.500000,0.866025,1334.4000,0,0,834267.3000,-0.116279,-1.430620,-0.439380,-0.352624,-0.565843,-0.583677,-0.410851,0.165319,-1.034102,-0.730651,-0.300568
2022,12,GO,-2.4492936e-16,1.000000,889.6000,0,0,556178.2000,0.927415,-1.444554,-0.439380,-0.399406,-0.254025,-0.037627,-0.425495,-0.147512,0.004999,-0.988828,0.189219
2023,1,GO,0.500000,0.866025,819.2000,0,0,524944.4400,0.648665,-1.402226,-0.439380,-0.478351,-0.254025,-0.037627,-0.504572,-0.147512,-0.291887,-1.093328,0.189219
2023,2,GO,0.866025,0.500000,819.2000,0,0,524944.4400,0.058750,-1.391709,-0.439380,-0.071929,-0.565843,-0.037627,-0.120901,-0.460342,0.004999,-1.136357,-0.790355
2023,3,GO,1.000000,6.123234e-17,819.2000,0,0,524944.4400,-0.009317,-1.378827,-0.439380,-0.305841,-0.254025,-0.401660,-0.328845,-0.460342,-1.479431,-1.437563,-0.790355
2023,4,GO,0.866025,-0.500000,1228.8000,0,0,787416.6600,-0.012558,-1.387240,-0.439380,-0.390634,-0.254025,-0.583677,-0.437210,0.165319,-0.291887,-1.247004,-0.790355
2023,5,GO,0.500000,-0.866025,3276.8000,1,0,2099777.7600,-0.472820,-1.330977,-0.439380,-0.864306,-1.189479,-1.311743,-0.949746,-1.398833,-1.330988,-1.499034,-0.790355
2023,6,GO,1.2246468e-16,-1.000000,6144.0000,1,0,3937083.3000,-0.437166,-1.286809,-0.439380,-1.124533,-1.501297,-1.311743,-1.201621,-1.398833,-1.479431,-1.437563,-1.280142
2023,7,GO,-0.500000,-0.866025,8192.0000,1,0,5249444.4000,-0.476062,-1.288649,-0.439380,-0.928632,-2.124933,-1.493759,-1.025895,-2.024493,-1.627874,-1.333063,-0.300568
2023,8,GO,-0.866025,-0.500000,8192.0000,1,0,5249444.4000,-0.417719,-1.340968,-0.439380,-0.256135,-0.877661,-1.129726,-0.361061,-1.086003,-1.924761,-1.160946,-0.300568
2023,9,GO,-1.000000,-1.8369702e-16,6144.0000,1,0,3937083.3000,-0.365858,-1.380141,-0.439380,0.612263,-0.254025,-0.401660,0.523431,-0.147512,-1.776318,-0.878181,-0.300568
2023,10,GO,-0.866025,0.500000,3276.8000,1,0,2099777.7600,-0.236207,-1.422469,-0.439380,0.793544,-0.254025,0.144389,0.716730,-0.147512,-1.182545,-0.958092,0.189219
2023,11,GO,-0.500000,0.866025,1228.8000,0,0,787416.6600,0.061992,-1.425361,-0.439380,0.629806,-0.254025,-0.219644,0.555647,-0.460342,-1.479431,-0.872034,-0.300568
2023,12,GO,-2.4492936e-16,1.000000,819.2000,0,0,524944.4400,0.204608,-1.419315,-0.439380,0.290634,0.057793,0.144389,0.239339,0.165319,-1.330988,-0.976534,-0.300568
2007,7,PB,-0.500000,-0.866025,1923.6000,0,0,567936.2000,-0.346086,0.675274,-0.123913,-0.147951,-0.035752,0.235397,-0.109186,-0.116229,0.613616,0.707762,0.483092
2007,8,PB,-0.866025,-0.500000,1923.6000,0,0,567936.2000,0.380610,0.687105,-0.108197,-0.121636,0.088975,0.126188,-0.100400,0.008903,0.361263,1.765057,0.679006
2007,9,PB,-1.000000,-1.8369702e-16,1442.7000,0,0,425952.1500,-0.227131,0.697884,-0.080231,0.004092,0.026611,0.253599,0.028467,0.071469,0.450328,1.967910,0.336155
2007,10,PB,-0.866025,0.500000,769.4400,0,0,227174.4800,-0.398919,0.641622,-0.039740,0.235080,-0.129298,0.381011,0.265698,-0.116229,0.376107,1.396233,0.238198
2007,11,PB,-0.500000,0.866025,288.5400,0,0,85190.4300,-0.384009,0.596139,-0.017135,0.416362,0.120157,0.672237,0.461926,0.102752,0.539394,0.898321,0.091262
2007,12,PB,-2.4492936e-16,1.000000,192.3600,0,0,56793.6200,-0.437815,0.590355,-0.027062,0.597643,0.213702,0.544825,0.634724,0.196602,0.465173,0.842998,-0.104653
2008,1,PB,0.500000,0.866025,263.1400,0,0,79408.6400,-0.169436,0.574318,-0.061941,0.638578,0.307248,0.690439,0.672798,0.165319,0.480017,0.646291,0.042283
2008,2,PB,0.866025,0.500000,263.1400,0,0,79408.6400,-0.410588,0.593773,-0.004183,0.828631,0.307248,0.708640,0.860240,0.227885,0.672993,0.381968,-0.496483
2008,3,PB,1.000000,6.123234e-17,263.1400,0,0,79408.6400,0.342039,0.564853,-0.060966,0.629806,0.494338,0.690439,0.655226,0.509432,0.776903,-0.374121,-0.790355
2008,4,PB,0.866025,-0.500000,394.7100,0,0,119112.9600,0.531330,0.556703,-0.108853,0.407590,0.525520,0.490221,0.438496,0.634564,0.821436,-0.404857,-0.398525
2008,5,PB,0.500000,-0.866025,1052.5600,0,0,317634.5600,0.673298,0.599820,-0.144674,0.249699,0.556702,0.508422,0.286199,0.509432,0.940190,0.080762,0.287177
2008,6,PB,1.2246468e-16,-1.000000,1973.5500,0,0,595564.8000,0.745255,0.648195,-0.159518,-0.071929,0.213702,0.126188,-0.033038,0.196602,0.613616,0.836850,0.238198
2008,7,PB,-0.500000,-0.866025,2631.4000,1,0,794086.4000,0.296013,0.688945,-0.162602,-0.206429,0.088975,0.198994,-0.173619,0.040186,0.583927,1.408527,0.825943
2008,8,PB,-0.866025,-0.500000,2631.4000,1,0,794086.4000,0.495676,0.656871,-0.104162,-0.197657,-0.004570,0.126188,-0.167762,-0.022380,0.420640,1.027409,0.189219
2008,9,PB,-1.000000,-1.8369702e-16,1973.5500,0,0,595564.8000,-0.161657,0.670279,-0.057268,0.199993,0.151339,0.344607,0.239339,0.008903,0.658149,1.537616,0.287177
2008,10,PB,-0.866025,0.500000,1052.5600,0,0,317634.5600,-0.327611,0.648983,-0.044717,0.360807,0.026611,0.526624,0.397493,0.196602,0.598771,1.525322,0.630028
2008,11,PB,-0.500000,0.866025,394.7100,0,0,119112.9600,-0.451428,0.601660,-0.026533,0.530394,0.244884,0.672237,0.564433,0.196602,0.658149,0.707762,-0.104653
2008,12,PB,-2.4492936e-16,1.000000,263.1400,0,0,79408.6400,-0.331500,0.580890,-0.034095,0.603491,0.244884,0.726842,0.640582,0.290451,0.702682,0.381968,-0.398525
2009,1,PB,0.500000,0.866025,88.9000,0,0,27674.7800,-0.187587,0.596928,-0.029277,0.670741,0.400793,0.490221,0.699157,0.415583,0.598771,0.437291,-0.300568
2009,2,PB,0.866025,0.500000,88.9000,0,0,27674.7800,0.312867,0.572740,-0.091215,0.509926,0.650247,0.508422,0.538074,0.540715,0.999568,-0.023739,-0.398525
2009,3,PB,1.000000,6.123234e-17,88.9000,0,0,27674.7800,-0.001537,0.563013,-0.033107,0.708751,0.681429,0.708640,0.740160,0.603281,0.865969,-0.177415,-0.692398
2009,4,PB,0.866025,-0.500000,133.3500,0,0,41512.1700,0.959828,0.586937,-0.120356,0.507002,0.868520,0.690439,0.543932,0.790979,0.925346,-0.644592,-0.447504
2009,5,PB,0.500000,-0.866025,355.6000,0,0,110699.1200,1.180235,0.599031,-0.176065,0.249699,0.681429,0.617632,0.300843,0.509432,1.058945,-0.423298,-0.055674
2009,6,PB,1.2246468e-16,-1.000000,666.7500,0,0,207560.8500,0.450298,0.650298,-0.164272,0.053798,0.587884,0.344607,0.092900,0.665847,0.836280,0.197556,-0.104653
2009,7,PB,-0.500000,-0.866025,889.0000,0,0,276747.8000,0.947511,0.674223,-0.159215,-0.109940,0.276066,0.290002,-0.088685,0.290451,0.880813,0.338938,-0.104653
2009,8,PB,-0.866025,-0.500000,889.0000,0,0,276747.8000,0.045137,0.672119,-0.084219,0.068418,0.213702,0.253599,0.089971,0.196602,0.094065,0.750792,0.434113
2009,9,PB,-1.000000,-1.8369702e-16,666.7500,0,0,207560.8500,-0.315294,0.683162,-0.078216,0.319873,0.276066,0.180792,0.353561,0.165319,0.539394,0.683174,-0.104653
2009,10,PB,-0.866025,0.500000,355.6000,0,0,110699.1200,-0.458559,0.618749,0.010669,0.501155,0.057793,0.362809,0.535146,0.008903,0.465173,0.523350,-0.104653
2009,11,PB,-0.500000,0.866025,133.3500,0,0,41512.1700,-0.288067,0.607181,-0.006935,0.574252,0.307248,0.635834,0.602508,0.290451,0.509706,0.793821,-0.447504
2009,12,PB,-2.4492936e-16,1.000000,88.9000,0,0,27674.7800,-0.355486,0.603237,-0.052637,0.656121,0.556702,0.726842,0.702086,0.540715,0.672993,0.369674,-0.496483
2010,1,PB,0.500000,0.866025,226.5800,0,0,70506.1800,-0.120169,0.599031,-0.080653,0.638578,0.619065,0.526624,0.669870,0.478149,0.880813,0.099203,-0.251589
2010,2,PB,0.866025,0.500000,226.5800,0,0,70506.1800,-0.308163,0.583519,-0.071809,0.878337,0.587884,0.745044,0.924674,0.697130,1.044101,0.437291,0.091262
2010,3,PB,1.000000,6.123234e-17,226.5800,0,0,70506.1800,-0.346410,0.582994,-0.038646,0.963130,0.774974,0.708640,0.983249,0.822262,0.851125,0.031585,-0.349547
2010,4,PB,0.866025,-0.500000,339.8700,0,0,105759.2700,0.066530,0.577998,-0.104328,0.773077,1.055611,0.817850,0.807522,1.009960,1.103478,0.283615,-0.104653
2010,5,PB,0.500000,-0.866025,906.3200,0,0,282024.7200,-0.174622,0.599294,-0.106092,0.609339,1.086792,0.635834,0.637653,0.916111,0.955035,0.185262,0.434113
2010,6,PB,1.2246468e-16,-1.000000,1699.3500,0,0,528796.3500,0.239614,0.664232,0.074754,0.512850,0.556702,0.435616,0.491214,0.478149,0.732370,1.088880,0.140241
2010,7,PB,-0.500000,-0.866025,2265.8000,0,0,705061.8000,-0.419015,0.674748,0.273097,0.568404,0.431975,0.654035,0.491214,0.509432,0.643304,2.625646,0.140241
2010,8,PB,-0.866025,-0.500000,2265.8000,0,0,705061.8000,-0.307515,0.698147,0.435776,0.410514,-0.098116,0.508422,0.268627,0.040186,0.242508,2.779323,0.776964
2010,9,PB,-1.000000,-1.8369702e-16,1699.3500,0,0,528796.3500,-0.212545,0.668176,0.047180,0.167830,-0.035752,0.308204,0.157333,-0.116229,0.242508,1.820381,0.825943
2010,10,PB,-0.866025,0.500000,906.3200,0,0,282024.7200,-0.336038,0.620326,-0.022976,0.457296,0.151339,0.198994,0.502929,0.040186,0.450328,0.738497,0.434113
2010,11,PB,-0.500000,0.866025,339.8700,0,0,105759.2700,-0.459207,0.585097,-0.007029,0.612263,-0.004570,0.544825,0.652297,0.008903,0.405795,0.892174,0.091262
2010,12,PB,-2.4492936e-16,1.000000,226.5800,0,0,70506.1800,-0.314646,0.548815,-0.035825,0.650273,0.182520,0.654035,0.690371,0.321734,0.598771,0.713909,0.042283
2011,1,PB,0.500000,0.866025,72.5400,0,0,23939.0400,0.110611,0.552759,-0.065026,0.530394,0.681429,0.581229,0.561505,0.540715,0.702682,0.302056,-0.251589
2011,2,PB,0.866025,0.500000,72.5400,0,0,23939.0400,-0.081273,0.570374,-0.041977,0.697056,0.587884,0.672237,0.740160,0.697130,0.583927,0.332791,-0.496483
2011,3,PB,1.000000,6.123234e-17,72.5400,0,0,23939.0400,-0.158416,0.560646,-0.001184,0.743838,0.556702,0.672237,0.766519,0.697130,0.791747,-0.318798,-0.790355
2011,4,PB,0.866025,-0.500000,108.8100,0,0,35908.5600,1.281039,0.569585,-0.037402,0.390046,0.774974,0.581229,0.426781,0.853545,0.910502,-0.079062,-0.055674
2011,5,PB,0.500000,-0.866025,290.1600,0,0,95756.1600,0.780261,0.599031,-0.046809,0.220460,0.681429,0.472019,0.265698,0.728413,0.895658,0.560233,-0.006696
2011,6,PB,1.2246468e-16,-1.000000,544.0500,0,0,179542.8000,0.435064,0.647406,-0.052351,0.036255,0.276066,0.198994,0.084113,0.321734,0.405795,0.670880,0.238198
2011,7,PB,-0.500000,-0.866025,725.4000,0,0,239390.4000,0.926443,0.662655,-0.073819,-0.221048,0.369611,0.271801,-0.176548,0.290451,0.361263,0.898321,0.189219
2011,8,PB,-0.866025,-0.500000,725.4000,0,0,239390.4000,0.084033,0.686316,0.035877,-0.124560,0.026611,0.144389,-0.091613,0.134035,0.539394,0.830703,0.287177
2011,9,PB,-1.000000,-1.8369702e-16,544.0500,0,0,179542.8000,-0.387899,0.695781,-0.055018,0.129820,-0.066934,0.253599,0.160262,-0.116229,0.465173,1.986352,0.434113
2011,10,PB,-0.866025,0.500000,290.1600,0,0,95756.1600,-0.407346,0.606392,-0.042531,0.390046,0.400793,0.453817,0.417994,0.227885,0.168287,0.756939,-0.202610
2011,11,PB,-0.500000,0.866025,108.8100,0,0,35908.5600,-0.345114,0.603500,-0.034705,0.536241,0.587884,0.581229,0.570291,0.415583,0.747214,0.658586,-0.251589
2011,12,PB,-2.4492936e-16,1.000000,72.5400,0,0,23939.0400,-0.381416,0.604552,-0.026222,0.618111,0.057793,0.581229,0.658154,0.134035,0.272197,0.750792,-0.594440
2012,1,PB,0.500000,0.866025,246.2200,0,0,79541.4600,0.183216,0.607181,-0.086349,0.454372,0.338429,0.581229,0.494143,0.353017,0.212819,0.449585,-0.349547
2012,2,PB,0.866025,0.500000,246.2200,0,0,79541.4600,-0.449483,0.616383,-0.048129,0.746762,0.026611,0.635834,0.743089,-0.053663,0.836280,0.984380,-0.153632
2012,3,PB,1.000000,6.123234e-17,246.2200,0,0,79541.4600,-0.476062,0.636890,-0.058883,0.884185,-0.363161,1.576859,0.842668,-0.497882,1.189575,1.045851,-1.289938
2012,4,PB,0.866025,-0.500000,369.3300,0,0,119312.1900,-0.476062,0.643462,-0.086839,0.948511,-0.391225,1.635104,0.910030,-0.510395,1.168793,1.051998,-1.265449
2012,5,PB,0.500000,-0.866025,984.8800,0,0,318165.8400,-0.476062,0.650035,-0.114796,1.009913,-0.419288,1.691529,0.974463,-0.522908,1.148011,1.058145,-1.240959
2012,6,PB,1.2246468e-16,-1.000000,1846.6500,0,0,596560.9500,-0.476062,0.656871,-0.142749,1.071315,-0.447352,1.749775,1.038896,-0.535421,1.127229,1.064292,-1.216470
2012,7,PB,-0.500000,-0.866025,2462.2000,1,0,795414.6000,-0.476062,0.663443,-0.170705,1.132717,-0.475416,1.806200,1.103329,-0.547935,1.104962,1.070439,-1.191981
2012,8,PB,-0.866025,-0.500000,2462.2000,1,0,795414.6000,-0.476062,0.670279,-0.199118,1.197042,-0.506597,1.862625,1.170691,-0.563576,1.084180,1.076586,-1.167491
2012,9,PB,-1.000000,-1.8369702e-16,1846.6500,0,0,596560.9500,-0.476062,0.677115,-0.227075,1.258444,-0.534661,1.920870,1.235124,-0.576089,1.063398,1.082733,-1.143002
2012,10,PB,-0.866025,0.500000,984.8800,0,0,318165.8400,-0.476062,0.683687,-0.255032,1.322770,-0.562725,1.977295,1.302486,-0.588602,1.041132,1.088880,-1.118512
2012,11,PB,-0.500000,0.866025,369.3300,0,0,119312.1900,-0.476062,0.690260,-0.282989,1.384172,-0.590788,2.035541,1.366919,-0.601116,1.021834,1.095027,-1.094023
2012,12,PB,-2.4492936e-16,1.000000,246.2200,0,0,79541.4600,-0.469579,0.640570,-0.092719,0.963130,0.057793,1.127278,0.974463,0.008903,0.762059,0.842998,-0.692398
2013,1,PB,0.500000,0.866025,89.9400,0,0,28715.8800,-0.345114,0.644251,-0.003561,0.767229,0.463157,0.836052,0.775306,0.571998,0.791747,0.670880,-0.349547
2013,2,PB,0.866025,0.500000,89.9400,0,0,28715.8800,-0.337335,0.623481,-0.008789,0.895881,0.619065,0.836052,0.912958,0.509432,0.880813,1.242557,-0.202610
2013,3,PB,1.000000,6.123234e-17,89.9400,0,0,28715.8800,-0.397623,0.631106,0.003924,0.983598,0.743793,0.890657,1.009608,0.884828,0.747214,0.787674,-0.006696
2013,4,PB,0.866025,-0.500000,134.9100,0,0,43073.8200,0.427609,0.635312,-0.068268,0.676588,0.837338,0.617632,0.678656,0.853545,0.865969,0.259026,-0.251589
2013,5,PB,0.500000,-0.866025,359.7600,0,0,114863.5200,0.066530,0.659763,-0.097955,0.474840,0.681429,0.399212,0.491214,0.665847,0.717526,0.394262,-0.104653
2013,6,PB,1.2246468e-16,-1.000000,674.5500,0,0,215369.1000,0.040275,0.691049,0.218926,-0.045614,0.806156,0.399212,-0.071112,0.759696,0.493377,-0.337239,-0.153632
2013,7,PB,-0.500000,-0.866025,899.4000,0,0,287158.8000,0.051296,0.726541,0.196120,0.179526,0.556702,0.271801,-0.100400,0.509432,-0.291887,0.603262,-0.398525
2013,8,PB,-0.866025,-0.500000,899.4000,0,0,287158.8000,0.373803,0.708138,-0.098969,0.007016,0.088975,0.198994,0.028467,0.165319,0.569083,1.328616,0.140241
2013,9,PB,-1.000000,-1.8369702e-16,674.5500,0,0,215369.1000,0.495028,0.712081,-0.053523,0.132743,0.431975,0.235397,0.139760,0.446866,0.509706,1.334763,-0.006696
2013,10,PB,-0.866025,0.500000,359.7600,0,0,114863.5200,-0.351596,0.685791,-0.010817,0.460220,0.182520,0.654035,0.467784,0.321734,0.569083,0.990527,0.091262
2013,11,PB,-0.500000,0.866025,134.9100,0,0,43073.8200,-0.347059,0.636101,-0.019299,0.480687,0.213702,0.544825,0.494143,0.290451,0.702682,0.972086,-0.496483
2013,12,PB,-2.4492936e-16,1.000000,89.9400,0,0,28715.8800,-0.434573,0.636627,-0.016743,0.691208,0.213702,0.981665,0.696229,0.102752,0.791747,0.824556,-0.545461
2014,1,PB,0.500000,0.866025,95.7200,0,0,30745.6000,-0.225834,0.649509,-0.013603,0.641502,0.213702,0.690439,0.652297,0.478149,0.717526,1.033557,-0.398525
2014,2,PB,0.866025,0.500000,95.7200,0,0,30745.6000,0.047082,0.619275,-0.041632,0.585948,0.556702,0.563027,0.590792,0.478149,0.925346,0.369674,-0.692398
2014,3,PB,1.000000,6.123234e-17,95.7200,0,0,30745.6000,0.045137,0.632420,-0.024139,0.702904,0.837338,0.672237,0.707944,0.759696,0.687837,0.345085,-0.692398
2014,4,PB,0.866025,-0.500000,143.5800,0,0,46118.4000,-0.062474,0.634524,-0.054205,0.720447,0.806156,0.617632,0.728445,0.634564,0.925346,0.074614,-0.545461
2014,5,PB,0.500000,-0.866025,382.8800,0,0,122982.4000,0.509937,0.646354,-0.109339,0.246775,0.837338,0.381011,0.259840,0.697130,0.955035,0.320497,-0.349547
2014,6,PB,1.2246468e-16,-1.000000,717.9000,0,0,230592.0000,0.455484,0.692363,-0.140912,0.100581,0.587884,0.235397,0.110472,0.540715,0.702682,0.972086,-0.398525
