time,PRECIPITACAO_TOTAL,PRESSAO_ATM_NIVEL_ESTACAO,PRESSAO_ATM_MAX_HORARIA,PRESSAO_ATM_MIN_HORARIA,RADIACAO_GLOBAL,TEMP_AR,TEMP_MAX_AR,TEMP_MIN_AR,UMIDADE_RELATIVA,UMIDADE_RELATIVA_MAX,UMIDADE_RELATIVA_MIN,PONTO_ORVALHO,PONTO_ORVALHO_MAX,PONTO_ORVALHO_MIN,VENTO_DIRECAO_HORARIA,VENTO_VELOCIDADE_HORARIA,VENTO_RAJADA_MAX,zrodlo_plik
2016-12-31,-904.8553051001821,11.722108378870674,11.93351548269581,11.500796903460838,-3672.2073087431695,-880.6207877959927,-884.6898907103825,-880.2116347905283,-880.9949908925319,-884.3021402550091,-885.057718579235,-832.9838342440802,-836.9141621129326,-834.9167805100183,-772.2411202185792,-899.316029143898,-900.985883424408,natal_RN_completo_v2.nc
2017-12-31,-461.00730593607307,499.90342465753423,500.1276255707763,499.67180365296804,-3715.1559360730594,-435.7745433789954,-439.8684931506849,-435.3571917808219,-436.16826484018264,-439.4796803652968,-440.24212328767123,-384.916095890411,-388.93584474885847,-386.8809360730594,-322.20582191780824,-463.20102739726025,-457.0691780821918,natal_RN_completo_v2.nc
2018-12-31,-1932.353082191781,1007.443493150685,1007.6825342465753,1007.2090182648402,-3645.523173515982,26.49269406392694,22.269520547945206,26.925,26.10011415525114,22.68013698630137,21.89109589041096,80.0898401826484,76.12602739726027,78.17054794520548,144.57465753424657,5.876027397260274,4.009018264840183,natal_RN_completo_v2.nc
2019-12-31,0.19935129740518961,1007.5116438356164,1007.7503424657534,1007.2731735159817,1489.3533634126334,26.709817351598172,22.599200913242008,27.16632420091324,26.30445205479452,23.002739726027396,22.209931506849315,80.82054794520548,76.5195205479452,78.75285388127854,146.4365296803653,7.866537275944743,3.855022831050228,natal_RN_completo_v2.nc
2020-12-31,0.24978519700503252,1007.3376703080888,1007.5750951737689,1007.0952965737443,,26.74591874309562,22.837731680373142,27.216136559007737,26.328134594129928,23.25727618813705,22.438536166032176,81.85840599287732,77.49723689058087,79.74800540076102,146.6715355345526,7.688798721259068,3.7332760525346753,natal_RN_completo_v2.nc
2021-12-31,0.00291970802919708,1006.9603406326034,1007.254150390625,1006.7548828125,,28.1352798053528,22.85377128953771,28.81298828125,27.398681640625,23.443603515625,22.265380859375,76.707763671875,70.633544921875,73.40973236009732,134.76812652068128,9.121197130843433,4.645498783454988,natal_RN_completo_v2.nc
2022-12-31,0.1722608024691358,1007.5120788824979,1007.774209486166,1007.2885375494071,,26.41314708299096,22.511585866885785,26.901021080368906,25.941040843214758,22.9532279314888,22.08481554677207,82.09074440052702,77.55731225296442,79.81446179129006,147.35204755614268,7.988732394366197,3.8670739762219286,natal_RN_completo_v2.nc
2023-12-31,0.1593021359856514,1007.4881787053645,1007.7365582611537,1007.2569047229939,,26.80172835480189,23.0,27.25657787220134,26.381434874979572,23.409634605931508,22.595608717024415,82.41487792888744,77.92511879403573,80.23713025004086,148.24119373776907,7.712999345121153,3.7299412915851273,natal_RN_completo_v2.nc
2004-12-31,-283.5630681818182,665.8556818181819,666.1954545454547,665.5590909090909,-3816.4519886363637,-287.45000000000005,-291.79176136363634,-286.87045454545455,-287.99062499999997,-291.28494318181816,-292.24602272727276,-234.0568181818182,-269.1931818181818,-237.28977272727272,-152.0568181818182,-337.4764204545455,-311.03579545454545,palmas_TO_completo_v2.nc
2005-12-31,-534.0064383561645,392.146906392694,392.4377853881278,391.8922716894977,-4331.774623287672,-508.4475570776256,-516.7331164383562,-507.82059360730597,-509.05558219178084,-516.1960844748859,-517.2464383561643,-471.31632420091324,-477.4480593607306,-474.38116438356167,-397.55091324200913,-529.9031849315068,-532.3577397260275,palmas_TO_completo_v2.nc
2006-12-31,-512.2702054794521,512.6447602739726,415.1738470319635,414.6150913242009,-4306.9909474885835,-398.935205479452,-406.8337785388128,-399.4495205479452,-400.6835502283105,-407.450194063927,-408.49729452054794,-360.99600456621005,-367.15057077625573,-362.88995433789955,-372.1430365296804,-509.58732876712327,-510.8809132420091,palmas_TO_completo_v2.nc
