Year,Month,Stan,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2010,9,PE,41.0,1014.21,842.51,24.71,23.2,18.5,24.13,25.0,13.4,6.25,4.7
2010,10,PE,0.0,1012.11,841.32,26.0,23.3,19.4,25.48,24.1,16.6,5.29,4.9
2010,11,PE,0.0,1010.77,944.52,26.76,24.8,20.1,26.17,24.8,16.4,6.0,4.2
2010,12,PE,78.2,1009.32,866.65,26.82,24.4,21.4,26.26,25.3,17.2,5.48,4.7
2011,1,PE,135.0,1009.56,859.77,26.47,24.9,21.7,25.93,25.0,17.4,4.93,4.3
2011,2,PE,293.6,1010.24,871.97,26.68,26.3,21.9,26.17,27.3,18.7,4.85,4.0
2011,3,PE,122.0,1009.71,928.82,26.84,26.4,21.5,26.27,27.3,17.0,4.06,3.3
2011,4,PE,591.6,1010.21,636.9,25.74,25.9,21.8,25.27,27.8,19.9,4.0,4.7
2011,5,PE,678.0,1011.47,571.48,25.22,26.7,20.8,24.8,27.6,19.7,4.59,4.4
2011,6,PE,284.0,1013.35,618.35,24.61,25.2,19.0,24.17,25.9,18.5,4.63,4.2
2011,7,PE,456.8,1014.04,570.94,23.81,24.4,19.9,23.33,25.4,18.3,5.3,4.3
2011,8,PE,163.0,1014.88,710.77,23.91,25.3,18.9,23.4,25.5,18.4,4.92,4.2
2011,9,PE,36.5,1015.33,802.14,24.63,25.6,19.3,24.09,26.0,18.5,6.2,5.2
2011,10,PE,33.0,1011.61,936.12,25.84,29.8,20.4,25.29,29.9,18.6,5.44,4.8
2011,11,PE,76.9,1011.5,910.55,26.26,30.0,19.4,25.68,31.0,20.0,5.66,4.2
2011,12,PE,45.2,1011.45,907.7,26.86,31.3,20.1,26.25,31.5,19.2,5.85,4.2
2012,1,PE,198.8,1011.6,799.98,26.14,29.7,21.6,25.56,30.4,20.4,5.26,5.0
2012,2,PE,176.0,1011.09,871.34,26.35,24.4,21.6,25.82,25.1,18.1,5.58,4.3
2012,3,PE,109.2,1011.57,967.04,26.84,24.8,20.9,26.23,25.6,16.9,5.44,4.0
2012,4,PE,60.6,1011.53,847.61,26.1,24.1,18.2,25.54,25.0,16.2,4.59,3.6
2012,5,PE,200.8,1013.11,726.1,25.6,24.8,20.5,25.05,25.0,17.3,4.58,3.8
2012,6,PE,298.0,1014.51,620.33,24.45,24.2,19.9,23.99,24.9,17.6,4.3,4.0
2012,7,PE,266.8,1014.92,672.85,24.11,23.7,19.5,23.64,24.0,16.2,4.96,4.3
2012,8,PE,176.2,1016.35,734.58,23.49,22.7,18.7,22.99,23.8,15.7,5.4,4.6
2012,9,PE,22.5,1015.91,847.84,24.78,22.0,18.8,24.29,22.8,13.9,5.83,4.3
2012,10,PE,57.8,1013.36,863.83,25.55,23.0,19.8,25.02,23.9,14.0,6.2,4.7
2012,11,PE,12.0,1011.42,912.13,26.64,23.1,20.6,26.04,24.0,16.0,5.53,4.0
2012,12,PE,28.2,1011.08,915.27,27.01,23.3,20.8,26.39,24.3,16.3,5.61,4.1
2013,1,PE,95.2,1011.79,920.22,26.91,25.2,20.7,26.34,25.5,16.8,5.23,4.5
2013,2,PE,49.4,1011.12,906.98,27.58,24.6,22.3,26.97,25.3,17.4,5.9,4.3
2013,3,PE,98.2,1011.34,868.79,27.6,25.6,22.5,27.05,26.1,17.1,5.26,4.5
2013,4,PE,239.4,1011.48,803.55,26.77,25.7,21.9,26.18,26.4,17.9,4.42,4.0
2013,5,PE,318.2,1012.52,751.86,25.56,25.6,21.0,25.05,26.2,18.3,3.91,3.9
2013,6,PE,475.4,1013.57,660.49,24.52,24.8,20.1,24.03,25.7,18.0,3.96,3.5
2013,7,PE,412.2,1014.96,603.29,23.93,24.1,19.8,23.46,24.7,13.5,4.31,4.3
2013,8,PE,226.4,1014.66,702.94,24.23,23.2,19.0,23.72,23.9,15.6,5.1,4.0
2013,9,PE,152.2,1014.7,757.21,24.67,23.5,19.6,24.12,24.6,15.9,5.38,4.1
2013,10,PE,133.8,1013.55,857.22,25.55,22.9,20.7,24.94,26.0,14.5,5.28,3.9
2013,11,PE,80.0,1011.55,841.24,26.13,22.1,20.7,25.56,22.5,13.8,5.62,3.8
2013,12,PE,173.8,1011.47,882.72,26.72,22.6,21.3,26.14,23.1,13.2,5.36,4.2
2014,1,PE,108.0,1012.17,894.41,26.15,23.0,20.6,25.56,23.4,13.2,5.07,4.6
2014,2,PE,145.0,1011.01,812.46,26.08,22.3,20.9,25.49,23.3,12.0,4.42,3.4
2014,3,PE,235.6,1011.52,838.75,26.41,23.9,21.7,25.83,24.1,13.4,4.35,3.5
2014,4,PE,269.6,1011.5,807.76,26.55,24.1,21.6,25.99,24.1,14.2,3.88,3.5
2014,5,PE,286.4,1012.16,703.01,25.08,23.3,20.2,24.62,24.1,16.2,3.78,4.1
2014,6,PE,304.0,1013.99,631.21,24.64,22.6,19.7,24.13,23.3,14.6,4.72,3.9
2014,7,PE,270.4,1016.39,644.03,23.99,22.4,19.3,23.47,22.5,14.5,4.7,4.0
2014,8,PE,153.0,1015.81,847.17,24.04,22.4,18.8,23.45,22.7,14.2,5.06,4.0
2014,9,PE,222.5,1014.88,1173.23,24.94,22.8,19.5,24.34,23.4,15.7,5.61,4.2
2014,10,PE,148.6,1013.93,1019.65,25.41,25.1,20.7,24.86,26.8,17.0,5.7,4.0
2014,11,PE,54.2,1012.15,1123.35,26.0,24.8,20.4,25.37,25.4,15.3,4.89,3.4
2014,12,PE,74.4,1012.48,1118.37,26.35,24.5,20.6,25.74,26.1,16.9,2.73,3.7
2015,1,PE,65.8,1013.11,1230.07,26.71,25.8,20.7,26.1,26.6,15.3,0.0,0.0
2015,2,PE,49.0,1012.03,1112.0,27.5,26.9,21.4,26.88,27.2,15.2,4.64,4.1
2015,3,PE,299.4,1011.54,989.85,26.55,28.8,21.6,26.0,30.1,17.6,4.43,3.9
2015,4,PE,68.6,1011.66,985.31,26.67,29.3,21.1,26.09,30.4,13.1,3.8,3.1
2015,5,PE,172.6,1012.88,1121.74,26.14,28.7,20.7,25.62,29.7,12.5,3.95,3.8
2015,6,PE,452.6,1014.82,1033.02,24.67,28.6,20.1,24.18,28.9,14.8,4.08,3.9
2015,7,PE,438.8,1015.36,932.99,24.12,22.8,19.5,23.7,23.4,15.1,4.62,4.4
2015,8,PE,117.0,1015.56,998.97,24.22,21.5,18.9,23.74,22.6,13.9,5.13,4.1
2015,9,PE,32.8,1014.74,1073.32,25.4,21.6,19.9,24.88,22.5,12.0,5.1,3.8
2015,10,PE,17.8,1014.28,1041.4,26.18,22.6,20.9,25.64,23.0,10.4,5.77,3.9
2015,11,PE,30.8,1012.11,1032.93,26.66,22.9,20.1,26.0,24.1,13.7,5.35,3.9
2015,12,PE,87.2,1013.2,1068.01,26.87,23.8,20.8,26.29,25.1,14.3,5.3,3.5
2016,1,PE,117.2,1011.77,1021.56,26.93,24.5,20.4,26.43,25.6,16.7,4.31,4.0
2016,2,PE,54.2,1012.22,1114.01,27.26,24.9,20.9,26.55,25.1,15.7,5.06,4.3
2016,3,PE,252.0,1012.36,1001.19,27.0,25.0,22.3,26.44,25.3,17.5,4.46,4.2
2016,4,PE,286.4,1011.77,1013.07,26.51,24.9,22.0,25.96,25.6,17.6,4.66,3.8
2016,5,PE,402.2,1013.77,976.22,25.38,24.7,21.2,24.9,25.4,17.0,3.82,3.7
2016,6,PE,110.2,1015.37,1063.37,24.7,24.4,19.1,24.16,25.3,14.3,4.07,4.3
2016,7,PE,91.8,1015.5,1007.63,24.03,23.6,18.4,23.48,24.8,17.2,4.68,4.4
2016,8,PE,57.4,1015.56,1025.18,24.38,24.6,18.5,23.8,25.2,14.7,4.98,3.9
2016,9,PE,53.8,1015.13,1039.73,25.38,23.9,18.9,24.78,24.6,15.4,5.54,3.9
2016,10,PE,8.4,1013.1,1079.96,26.75,24.4,20.7,26.09,24.7,17.7,6.35,4.1
2016,11,PE,18.4,1012.0,1063.8,27.1,24.4,20.9,26.47,25.2,19.0,5.98,4.1
2016,12,PE,71.0,1011.53,1090.15,27.17,25.0,20.6,26.55,25.7,18.7,5.84,4.4
2017,1,PE,30.6,1011.74,1112.66,27.38,25.4,21.6,26.82,26.0,17.1,5.74,4.0
2017,2,PE,21.4,1011.17,1046.16,27.72,25.0,21.3,27.14,26.3,16.6,5.47,4.2
2017,3,PE,188.8,1010.99,1066.67,27.28,27.1,21.4,26.61,27.6,6.6,4.64,3.8
2017,4,PE,463.7,1011.47,1109.47,26.8,26.6,21.8,26.16,27.6,20.3,4.45,3.5
2017,5,PE,422.8,1012.54,936.43,25.61,26.8,20.9,25.11,27.5,20.5,3.72,3.5
2017,6,PE,425.0,1013.94,858.4,24.84,26.5,21.2,24.4,27.2,19.6,5.12,3.8
2017,7,PE,469.3,1016.47,909.33,23.6,24.3,19.8,23.09,25.9,16.1,5.99,4.2
2017,8,PE,117.0,1015.34,978.96,23.9,24.3,18.2,23.35,25.1,14.1,4.52,4.2
2017,9,PE,84.4,1015.67,1100.68,24.55,22.5,19.0,23.91,24.2,14.4,6.33,4.2
2017,10,PE,64.4,1013.41,1060.52,25.77,23.7,21.2,25.19,24.6,15.5,5.96,4.0
2017,11,PE,15.4,1011.69,1015.38,26.72,23.6,20.5,26.03,24.4,13.4,5.53,4.0
2017,12,PE,2.0,1011.13,754.62,27.15,23.6,21.3,26.51,24.5,16.9,4.97,4.1
2018,1,PE,7.8,1011.45,1379.08,27.87,24.4,22.1,27.37,25.1,16.9,5.48,3.6
2018,2,PE,178.0,1010.67,1101.42,26.96,25.1,21.9,26.35,26.5,18.3,4.71,3.5
2018,3,PE,132.8,1010.95,1012.26,26.72,25.6,22.0,26.14,27.1,17.5,4.05,3.5
2018,4,PE,509.6,1011.85,952.79,25.46,26.3,22.1,24.99,27.0,18.6,3.61,3.0
2018,5,PE,194.6,1012.98,1086.45,25.39,25.9,21.0,24.84,26.2,18.0,4.3,3.5
2018,6,PE,143.7,1015.06,1073.69,24.37,25.2,18.8,23.84,25.8,16.6,4.3,3.9
2018,7,PE,136.8,1015.52,1007.32,23.85,24.5,18.8,23.34,24.7,14.0,4.73,3.9
2018,8,PE,101.6,1016.0,1041.16,24.19,24.3,18.9,23.62,24.9,16.3,4.95,3.8
2018,9,PE,59.5,1013.92,1117.74,24.93,23.7,19.3,24.38,24.0,15.1,5.35,3.8
2018,10,PE,24.0,1012.64,1081.87,26.31,23.9,20.3,25.72,24.3,15.1,5.43,3.8
2018,11,PE,40.4,1011.77,1065.27,26.99,23.9,21.9,26.43,25.4,15.2,5.9,4.3
2018,12,PE,75.4,1012.28,1051.0,27.1,24.9,19.7,26.52,25.9,15.8,5.33,3.9
2019,1,PE,107.6,1012.7,1065.76,26.74,25.2,22.0,26.19,27.0,16.2,4.93,3.9
2019,2,PE,119.6,1011.17,1033.9,27.11,26.9,21.2,26.6,27.0,17.9,4.09,3.6
2019,3,PE,196.0,1011.35,1001.98,27.13,26.5,21.8,26.57,27.7,18.6,4.05,3.3
2019,4,PE,239.6,1011.31,1042.55,26.5,26.7,21.2,25.95,27.6,19.6,3.42,3.0
2019,5,PE,216.8,1011.91,742.13,26.03,26.6,21.2,25.48,27.5,18.6,3.11,3.2
2019,6,PE,393.8,1014.63,678.21,24.81,25.4,19.9,24.26,25.9,18.0,4.39,3.7
2019,7,PE,436.1,1014.84,652.12,23.93,25.4,18.7,23.4,25.7,15.7,4.38,3.6
2019,8,PE,184.8,1016.62,674.91,23.99,23.8,18.6,23.43,24.9,14.0,5.15,4.1
2019,9,PE,113.6,1014.85,760.97,25.01,23.9,20.6,24.46,24.9,16.1,7.91,2.93
2019,10,PE,61.2,1012.98,822.95,25.81,24.6,20.5,25.22,24.9,16.6,7.92,2.96
2019,11,PE,4.2,1011.22,907.55,27.06,24.2,20.8,26.44,25.1,15.0,7.93,2.98
2019,12,PE,8.8,1011.31,960.67,27.44,24.5,21.5,26.79,25.2,16.1,7.95,3.01
2020,1,PE,58.6,1011.42,54.2,27.92,25.7,22.3,27.34,26.5,16.5,7.96,3.04
2020,2,PE,88.6,1011.24,54.2,27.92,26.0,22.8,27.38,27.3,18.5,7.97,3.06
2020,3,PE,159.4,1010.63,54.2,27.63,26.5,21.9,27.07,27.3,18.6,7.99,3.09
2020,4,PE,246.0,1011.58,54.2,26.76,26.7,22.3,26.25,28.2,18.9,8.0,3.12
2020,5,PE,253.0,1012.9,54.2,26.0,26.6,22.0,25.51,27.2,20.0,8.01,3.14
2020,6,PE,296.6,1013.75,54.2,25.15,26.4,20.6,24.63,26.7,15.9,8.03,3.17
2020,7,PE,203.0,1014.2,54.2,24.26,24.5,19.8,23.84,25.1,13.7,8.04,3.2
2020,8,PE,119.4,1014.83,54.2,24.26,23.5,18.3,23.82,24.1,14.4,8.06,3.22
2020,9,PE,70.8,1014.48,54.2,25.1,23.3,19.9,24.65,24.1,15.4,8.07,3.25
2020,10,PE,25.2,1012.65,54.2,26.41,24.1,20.6,25.92,24.5,17.1,8.08,3.28
2020,11,PE,61.6,1011.71,54.2,27.27,24.6,21.8,26.79,25.3,16.6,7.81,3.6
2020,12,PE,74.6,1011.85,54.2,27.29,24.3,21.6,26.81,25.2,16.5,5.85,3.7
2021,1,PE,53.2,1011.17,54.2,27.16,24.5,22.7,26.69,25.0,17.7,5.23,3.7
2021,2,PE,119.8,1010.81,54.2,27.33,25.8,21.6,26.83,26.5,15.4,4.81,3.5
2021,3,PE,222.2,1010.84,54.2,26.68,27.1,21.3,26.24,27.5,16.4,4.23,3.3
2021,4,PE,531.6,1011.11,54.2,26.03,26.2,21.9,25.57,26.7,20.3,3.68,3.5
2021,5,PE,533.6,1012.8,54.2,25.11,25.9,20.5,24.71,26.6,18.9,3.74,3.1
2021,6,PE,200.2,1013.82,54.2,24.22,25.3,19.9,23.79,26.5,18.2,3.75,3.6
2021,7,PE,254.8,1015.42,54.2,24.1,26.0,20.2,23.67,27.3,16.6,4.13,3.6
2021,8,PE,311.6,1015.22,54.2,24.02,25.4,19.0,23.6,26.2,18.3,5.32,3.8
2021,9,PE,50.6,1014.19,54.2,25.46,26.2,19.8,25.02,26.7,14.8,5.01,3.6
2021,10,PE,46.2,1012.39,54.2,26.54,25.5,20.5,26.03,26.9,17.6,5.03,3.4
2021,11,PE,98.0,1010.44,54.2,25.61,24.9,22.8,25.15,25.5,18.5,2.91,3.2
2021,12,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,1,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,2,PE,134.4,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,3,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,4,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,5,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,6,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,7,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,8,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,9,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,10,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,11,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2022,12,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,1,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,2,PE,134.4,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,3,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,4,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,5,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,6,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,7,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,8,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,9,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,10,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,11,PE,144.0,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2023,12,PE,148.8,1010.1,54.2,24.3,24.1,24.3,23.9,24.1,23.6,1.5,0.7
2008,7,AC,20.2,987.76,708.95,25.35,22.5,20.9,24.75,23.1,11.9,3.89,6.2
2008,8,AC,3.8,985.29,884.19,27.27,22.9,18.6,26.54,24.1,6.7,4.72,11.6
2008,9,AC,151.8,986.11,780.13,26.01,23.5,16.2,25.33,24.1,9.0,4.69,9.5
2008,10,AC,133.4,984.98,839.13,25.93,23.8,19.3,25.35,24.7,15.2,4.83,9.0
2008,11,AC,196.6,983.18,816.49,25.85,28.0,20.8,25.3,28.2,19.0,4.56,7.1
2008,12,AC,396.0,983.32,684.62,24.98,27.2,21.1,24.5,28.3,16.8,4.31,7.1
2009,1,AC,228.5,984.72,748.2,25.04,27.9,20.4,24.54,27.9,17.1,4.32,7.9
2009,2,AC,193.6,984.06,656.52,24.59,28.0,21.3,24.14,28.7,18.3,4.2,7.4
2009,3,AC,288.0,984.16,719.65,24.94,28.1,21.2,24.45,28.6,17.8,3.58,6.0
2009,4,AC,332.0,985.64,609.3,24.66,28.1,21.6,24.22,28.7,18.1,2.28,5.0
2009,5,AC,93.6,985.97,626.71,24.88,28.2,19.9,24.34,28.4,18.6,2.51,5.5
2009,6,AC,71.4,988.02,604.25,22.96,27.2,15.4,22.43,28.1,13.5,2.48,6.4
2009,7,AC,12.2,987.31,742.62,24.15,26.7,11.3,23.44,27.5,9.7,2.2,7.7
2009,8,AC,35.8,985.97,834.45,26.0,27.2,15.7,25.2,28.2,11.7,3.69,8.8
2009,9,AC,108.4,985.98,864.79,26.38,26.6,14.3,25.67,27.0,10.6,4.84,7.3
2009,10,AC,80.2,983.4,918.97,26.75,28.2,18.1,26.06,28.8,12.2,4.4,7.0
2009,11,AC,176.0,982.08,829.2,26.16,27.8,21.2,25.67,28.0,18.0,4.37,6.0
2009,12,AC,468.0,983.87,632.86,24.86,28.1,21.4,24.43,28.5,19.0,4.15,8.2
2010,1,AC,248.8,984.06,735.76,25.46,27.9,22.0,25.01,28.4,19.6,4.29,7.5
2010,2,AC,190.4,983.69,700.94,25.86,28.6,22.1,25.4,29.4,19.6,3.66,7.2
2010,3,AC,193.0,984.37,680.78,25.73,28.6,22.0,25.28,29.0,18.9,3.37,8.1
2010,4,AC,78.8,985.47,743.9,25.89,28.6,19.1,25.39,29.5,16.0,3.25,6.5
2010,5,AC,28.4,986.57,669.84,24.29,27.9,14.4,23.83,28.5,11.0,3.3,7.8
2010,6,AC,6.2,987.92,725.81,25.16,27.0,16.9,24.61,27.3,13.3,3.03,6.6
2010,7,AC,10.4,987.87,710.94,23.88,26.8,10.1,23.22,27.7,7.0,3.86,7.0
2010,8,AC,6.4,986.9,736.11,26.19,26.0,13.2,25.43,26.7,0.7,3.94,7.7
2010,9,AC,7.2,984.5,720.43,27.66,26.1,17.3,26.98,27.1,9.4,4.71,7.9
2010,10,AC,104.2,984.16,741.62,26.52,27.3,15.5,25.96,27.4,14.3,4.5,8.3
2010,11,AC,129.8,982.92,801.81,25.55,27.0,18.8,25.06,28.1,16.4,4.25,9.3
2010,12,AC,139.0,982.29,778.13,25.2,27.2,17.9,24.74,27.9,15.6,4.53,7.0
2011,1,AC,176.2,982.85,724.56,24.91,27.1,21.7,24.48,28.2,17.3,4.17,6.5
2011,2,AC,277.8,984.14,670.71,24.57,27.5,21.2,24.15,28.5,18.8,3.74,6.7
2011,3,AC,202.6,983.89,661.75,24.68,27.8,21.0,24.24,28.1,19.0,3.35,5.6
2011,4,AC,226.2,984.91,650.88,25.01,28.3,20.7,24.52,28.4,17.8,3.03,6.4
2011,5,AC,41.2,986.35,718.64,24.44,27.5,16.4,23.94,28.1,14.4,3.14,7.3
2011,6,AC,28.8,986.77,694.68,24.77,27.3,12.4,24.21,27.9,9.9,3.03,6.9
2011,7,AC,4.0,986.55,746.55,25.24,26.3,13.4,24.61,26.5,9.9,3.77,8.2
2011,8,AC,32.6,986.75,774.82,25.55,26.6,12.2,24.78,27.3,5.5,4.06,10.9
2011,9,AC,134.8,986.43,822.53,26.5,26.8,20.0,25.85,27.2,10.5,3.35,6.7
2011,10,AC,157.8,983.33,793.69,25.43,29.2,21.5,25.0,29.5,17.1,3.37,7.4
2011,11,AC,230.8,982.99,904.7,26.1,29.7,19.1,25.66,30.0,16.8,3.34,7.2
2011,12,AC,224.0,983.57,763.92,25.2,28.7,21.5,24.82,29.8,0.1,3.16,9.2
2012,1,AC,522.4,984.27,618.5,24.47,24.8,21.6,24.12,25.5,0.0,3.1,7.2
2012,2,AC,527.0,984.22,672.32,24.29,21.3,20.8,23.92,23.2,0.0,2.47,5.2
2012,3,AC,265.6,985.49,729.52,24.74,-2.6,19.4,24.36,5.99,2.25,1.87,5.8
2012,4,AC,73.6,985.16,703.89,25.23,-4.85,18.0,24.84,4.34,1.72,1.83,7.3
2012,5,AC,20.4,986.48,728.74,24.83,-7.03,16.5,24.39,2.75,1.17,1.15,6.3
2012,6,AC,108.2,987.85,660.21,24.25,10.8,13.7,23.84,11.2,0.0,1.71,8.0
2012,7,AC,32.6,988.06,804.71,24.22,22.0,13.4,23.63,23.0,0.0,1.88,6.2
2012,8,AC,16.2,987.67,831.19,25.51,23.3,13.9,24.71,24.6,6.8,4.01,7.8
2012,9,AC,59.2,986.55,774.48,26.71,23.8,17.3,25.95,24.5,9.7,4.5,10.1
2012,10,AC,278.6,984.37,838.78,25.99,24.3,17.8,25.4,25.5,11.5,4.1,8.4
2012,11,AC,281.4,983.39,808.09,25.8,25.1,21.4,25.3,25.6,19.1,4.27,7.4
2012,12,AC,231.0,983.63,756.22,25.1,24.7,20.9,24.6,25.4,17.9,4.28,6.2
2013,1,AC,370.2,985.05,747.96,25.35,25.6,21.5,24.85,26.2,20.0,4.25,7.6
2013,2,AC,282.2,984.48,707.25,25.25,24.9,21.2,24.77,26.6,19.8,4.07,5.6
2013,3,AC,281.2,985.26,696.47,25.16,25.3,21.3,24.72,26.1,19.5,3.93,5.9
2013,4,AC,68.4,986.08,822.04,25.4,25.2,17.8,24.9,26.1,12.0,4.03,7.0
2013,5,AC,76.2,986.82,593.25,24.67,25.2,17.9,24.25,26.3,17.0,3.42,5.7
2013,6,AC,33.6,987.06,658.76,25.16,24.4,20.8,24.64,25.0,19.0,2.94,5.8
2013,7,AC,0.0,988.75,696.72,24.02,23.8,9.3,23.45,25.8,5.7,3.47,6.4
2013,8,AC,71.8,987.44,810.44,24.39,23.9,11.8,23.78,24.4,3.8,4.44,7.5
2013,9,AC,97.6,986.17,833.25,25.94,25.0,14.9,25.42,25.9,10.7,4.42,8.6
2013,10,AC,146.2,985.02,776.26,25.37,24.2,19.5,24.9,25.2,17.5,3.61,7.9
2013,11,AC,226.6,983.13,765.01,25.35,25.8,20.7,24.94,26.5,15.4,4.14,7.4
2013,12,AC,244.4,983.76,776.6,25.53,25.2,20.7,25.15,25.3,18.8,4.51,6.3
2014,1,AC,391.8,984.87,705.38,24.87,25.4,21.0,24.5,25.7,18.8,4.27,5.5
2014,2,AC,297.4,984.57,692.77,24.86,24.7,21.5,24.45,25.4,19.3,4.06,6.5
2014,3,AC,265.2,985.5,652.12,24.84,25.1,20.9,24.37,26.5,19.8,3.6,6.7
2014,4,AC,156.0,988.09,693.96,25.04,25.2,19.0,24.49,25.6,17.4,2.3,5.2
2014,5,AC,103.62,989.0,1246.51,26.83,26.7,21.1,26.27,29.3,19.8,2.69,5.0
2014,6,AC,34.52,987.83,2386.15,30.33,24.27,31.03,29.59,25.71,23.28,6.82,3.29
2014,7,AC,80.56,986.49,2028.32,30.12,23.86,30.67,29.08,25.1,22.72,6.85,3.24
2014,8,AC,126.2,985.13,1664.63,29.91,23.43,30.3,28.56,24.48,22.15,6.88,3.2
2014,9,AC,165.58,983.78,1306.81,29.7,23.0,29.94,28.05,23.85,21.6,6.91,3.15
2014,10,AC,215.99,982.44,948.99,29.48,22.58,29.57,27.53,23.24,21.03,6.95,3.11
2014,11,AC,252.47,981.1,591.16,29.27,22.15,29.22,27.02,22.61,20.48,6.98,3.06
2014,12,AC,204.66,983.23,594.93,26.32,25.9,20.0,25.26,26.5,18.8,4.96,6.4
2015,1,AC,294.9,986.11,640.53,24.38,24.7,20.7,23.99,25.6,19.5,3.56,7.0
2015,2,AC,325.8,985.1,636.07,24.92,25.8,21.2,24.53,26.9,19.3,3.89,7.5
2015,3,AC,149.0,984.63,315.01,24.36,24.8,21.9,24.08,25.8,20.5,3.28,6.3
2015,4,AC,0.0,986.07,86.65,26.07,23.4,22.8,24.67,23.9,21.2,3.34,2.9
2015,5,AC,102.38,987.48,580.35,25.16,24.8,21.9,27.3,25.3,20.2,2.56,4.6
2015,6,AC,282.61,987.61,1065.3,26.76,21.93,29.16,28.71,23.92,21.89,2.62,0.64
2015,7,AC,515.29,987.31,1591.43,28.41,21.95,30.44,29.48,23.59,21.31,2.94,1.0
2015,8,AC,742.21,987.0,2126.19,30.09,21.97,31.75,30.26,23.25,20.74,3.26,1.37
2015,9,AC,934.32,986.7,2652.32,31.74,21.99,33.06,31.03,22.91,20.19,3.58,1.72
2015,10,AC,586.79,985.86,1974.37,30.27,23.9,21.5,29.24,25.4,17.0,4.09,7.1
2015,11,AC,321.6,983.62,830.07,26.62,25.5,21.3,26.05,25.6,17.6,4.25,6.8
2015,12,AC,318.6,985.31,824.6,25.76,24.8,20.5,25.21,25.8,19.5,3.95,7.4
2016,1,AC,150.4,984.29,759.35,26.31,25.8,22.1,25.81,26.4,19.4,4.09,8.5
2016,2,AC,283.2,985.02,746.02,25.76,25.4,21.5,25.26,26.3,20.5,3.72,7.6
2016,3,AC,78.4,986.35,536.5,25.39,25.5,22.3,25.02,26.2,18.5,3.78,6.6
2016,4,AC,0.0,987.43,79.26,24.04,23.19,24.1,24.01,23.22,22.78,4.42,0.8
2016,5,AC,0.0,988.12,181.6,23.95,22.82,24.01,23.9,22.95,22.37,4.56,1.2
2016,6,AC,0.0,988.81,283.94,23.87,22.44,23.93,23.78,22.66,21.96,4.71,1.58
2016,7,AC,0.0,989.5,386.28,23.79,22.07,23.85,23.67,22.39,21.55,4.86,1.98
2016,8,AC,0.0,990.19,490.3,23.71,21.69,23.77,23.55,22.11,21.13,5.01,2.38
2016,9,AC,2.2,989.83,644.0,24.16,22.8,21.8,23.88,23.5,18.2,4.91,7.3
2016,10,AC,237.2,984.36,831.41,25.97,24.1,19.4,25.39,25.8,11.9,3.82,9.5
2016,11,AC,131.2,983.21,1085.5,26.47,24.9,19.0,25.91,25.7,17.8,4.76,9.3
2016,12,AC,247.1,983.96,823.45,25.44,24.5,20.5,24.93,25.1,18.6,4.62,6.6
