Rok,Stan,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2018,RS,-18551.4,1007.4529109589041,,16.561187214611873,24.8,-9999.0,17.203881278538812,25.7,-9999.0,-465.55617579908676,6.7
2019,RS,1542.8,1009.999326253283,,20.598298504053897,27.1,2.7,20.076418864908074,27.1,-1.1,4.753997709049256,6.7
2020,RS,1425.2,1009.7639293849659,1283.6481740976647,19.983029612756265,24.5,3.1,19.435637813211844,25.0,-2.1,4.980275752051049,5.7
2021,RS,1221.0,1009.9580161476355,1267.1868551694367,19.780357554786622,24.5,2.8,19.256580920521397,25.3,-4.4,4.884327755337565,5.3
2022,RS,1317.0,1009.6599770904925,1227.980561463207,19.533631156930127,26.6,4.2,19.014308626417687,27.5,-3.6,4.772121003781368,5.8
2023,RS,1873.0,1009.0375389587902,1187.0154896522295,20.541786909846472,26.5,4.4,20.01870021932356,27.1,-5.1,4.667962513016313,5.7
2007,RO,-869161.4,770.7597408829175,-3937.73877159309,-182.95518234165067,25.5,-9999.0,-183.60748560460652,26.3,-9999.0,-214.6979366602687,8.8
2008,RO,-2227553.0,721.485439435337,-4157.579166666666,-228.7345514571949,25.9,-9999.0,-229.2994990892532,26.8,-9999.0,-5250.486202185792,7.4
2009,RO,-1137257.8,857.503710045662,-4071.0473287671234,-104.50264840182648,25.7,-9999.0,-105.04147260273973,32.7,-9999.0,-593.6888584474887,19.9
2010,RO,-18417049.0,-1312.1409018264842,-4777.546723744292,-2081.4532305936073,27.1,-9999.0,-2094.511621004566,27.4,-9999.0,-8893.700936073059,8.4
2011,RO,-38204396.0,-3797.7245205479453,-6577.3349429223745,-4346.910273972603,25.0,-9999.0,-4349.492431506849,26.4,-9999.0,-8158.36207762557,7.8
2012,RO,-6507039.2,185.60122950819672,-4428.474692622951,-717.1103483606557,25.7,-9999.0,-718.8396971766849,26.0,-9999.0,-5246.010860655738,10.1
2013,RO,-20966199.4,-1646.9949200913243,-5430.327260273973,-2373.9945662100454,26.1,-9999.0,-2379.038436073059,27.3,-9999.0,-5936.383527397261,10.2
2014,RO,-5547276.2,286.5067808219178,-4354.590821917808,-606.9768493150685,29.8,-9999.0,-607.5330251141552,31.3,-9999.0,-629.1578538812785,7.7
2015,RO,-18646410.2,-1348.379006849315,-4788.408984018265,-2107.396700913242,28.4,-9999.0,-2171.9561187214613,31.4,-9999.0,-2345.1523858447486,9.1
2016,RO,-9517067.0,-197.3028460837887,-4050.355726320583,-1059.7449567395263,26.6,-9999.0,-1132.1964139344263,26.9,-9999.0,-1187.494489981785,8.0
2017,RO,-21685913.8,-1727.1253196347034,-4513.880353881278,-2485.1201484018266,25.5,-9999.0,-2706.475582191781,25.9,-9999.0,-2775.4498401826486,9.8
2018,RO,-12216569.4,-536.5862100456621,-2892.0121232876713,-1370.8180479452055,25.4,-9999.0,-1446.8744520547943,26.2,-9999.0,-1490.902785388128,8.1
2019,RO,1252.4,1001.9073263558515,702.8472090072946,26.446891849032667,25.5,13.6,25.846907706945768,26.2,-3.4,3.670976253298153,5.7
2020,RO,0.0,,,,,,,,,,
2021,RO,0.0,,,,,,,,,,
2022,RO,2261.6,1000.634473550356,,26.385401831129194,30.6,14.6,25.80968972533062,31.4,7.6,3.7664416586306655,7.2
2023,RO,1068.2,1000.7111578062619,,26.10163899978987,26.9,17.8,25.55099852848434,27.1,9.0,2.9422680412371136,7.1
2004,PE,-2319768.0,299.30086206896556,-9999.0,-620.9775862068965,22.1,-9999.0,-621.490948275862,22.9,-9999.0,-942.9443965517241,4.9
2005,PE,-997523.8,886.7364041095891,-3798.6296803652967,-88.4787899543379,24.8,-9999.0,-88.95174657534247,24.9,-9999.0,-125.04969178082192,6.2
2006,PE,-8887374.8,-84.93568493150684,-4152.818378995434,-975.535011415525,24.6,-9999.0,-975.9567579908675,25.2,-9999.0,-8324.766232876713,4.8
2007,PE,-1907720.2,772.6823173515982,-3654.939566210046,-195.46651826484018,24.4,-9999.0,-195.92355022831052,25.2,-9999.0,-7167.56292237443,5.7
2008,PE,-41474225.4,-4188.045343806922,-6579.03087431694,-4740.188695355191,26.3,-9999.0,-4742.7236111111115,31.6,-9999.0,-4809.337534153005,5.6
2009,PE,-39895037.4,-4002.872237442922,-6555.176358447488,-4540.290136986301,24.9,-9999.0,-4558.890273972603,25.4,-9999.0,-4578.031643835617,4.8
2010,PE,-618214.4,935.3872260273972,-3809.972511415525,-43.85037671232877,25.9,-9999.0,-45.51552511415525,27.5,-9999.0,-66.89883561643836,4.9
2011,PE,-956994.2,891.2881621004566,-3880.0532990867578,-84.29509132420091,31.3,-9999.0,-84.80819634703197,31.5,-9999.0,-104.60350456621003,5.2
2012,PE,-948307.4,893.9605988160292,-3794.831318306011,-82.85085382513661,29.7,-9999.0,-85.6683970856102,30.4,-9999.0,-110.91318306010929,5.0
2013,PE,-217525.2,985.0871118721461,-3861.0310159817354,0.6532648401826483,25.7,-9999.0,-3.329931506849315,26.4,-9999.0,-32.720068493150684,4.5
2014,PE,-1617576.6,809.524805936073,-3784.655239726027,-159.9672488584475,25.1,-9999.0,-163.94695205479454,26.8,-9999.0,-272.97084474885844,4.6
2015,PE,-1188048.6,865.1332762557078,-3639.037899543379,-109.1083105022831,29.3,-9999.0,-113.07837899543378,30.4,-9999.0,-138.40487442922375,4.4
2016,PE,-2768202.6,666.0617144808742,-3696.203540528233,-290.1229166666667,25.0,-9999.0,-294.0974157559199,25.7,-9999.0,-317.3552595628415,4.4
2017,PE,-5337454.0,343.036095890411,-3825.8009474885844,-584.06649543379,27.1,-9999.0,-590.333801369863,27.6,-9999.0,-613.759303652968,4.2
2018,PE,-4707994.2,420.9498401826484,-3932.1007077625572,-513.265296803653,26.3,-9999.0,-521.8026369863013,27.1,-9999.0,-544.4769634703197,4.3
2019,PE,2081.6,1012.9203540833809,1531.2528130287649,25.956333523700742,26.9,18.6,25.39227693362276,27.7,14.0,4.343613461916946,4.1
2020,PE,1656.8,1012.6061987237922,,26.330366909753874,26.7,18.3,25.834377848678212,28.2,13.7,5.941809851088202,3.7
2021,PE,2233.4,1012.7280095351609,,25.736551450139057,27.1,19.0,25.28421401138922,27.5,14.8,4.526738180373461,3.8
2022,PE,0.0,,,,,,,,,,
2023,PE,0.0,,,,,,,,,,
2008,AC,-5598538.2,-491.09536948176583,-4061.018402111324,-1320.6974088291747,28.0,-9999.0,-1393.3991122840691,28.3,-9999.0,-1442.5873320537428,11.6
2009,AC,-227893.4,956.2664155251141,-3783.237168949772,-1.2011872146118723,28.2,-9999.0,-1.7662100456621002,28.8,-9999.0,-22.68167808219178,8.8
2010,AC,-98847.4,972.5279794520548,-3840.9185159817357,14.1675799086758,28.6,-9999.0,13.625525114155252,29.5,-9999.0,-7.527751141552512,9.3
2011,AC,-88254.2,973.5940182648401,-3832.376358447488,14.899041095890412,29.7,-9999.0,13.245057077625571,30.0,-9999.0,-7.958333333333333,10.9
2012,AC,-47580.8,979.3475637522769,-3813.9455942622953,19.3875,25.1,-9999.0,17.739367030965393,25.6,-9999.0,-5.042805100182149,10.1
2013,AC,-8747247.0,820.2355251141553,-3803.9694634703196,-125.9379680365297,25.8,-9999.0,-126.42315068493151,26.6,-9999.0,-146.79695205479453,8.6
2014,AC,-48503825.2,-5097.098127853881,-6873.89593607306,-5525.976118721461,26.7,-9999.0,-5527.326552511416,29.3,-9999.0,-5536.802420091324,6.7
2015,AC,-50453503.0,-5342.055182648402,-7369.373767123288,-5748.8664383561645,25.8,-9999.0,-5761.660639269407,26.9,-9999.0,-5771.757111872146,7.5
2016,AC,-46634242.8,-4848.617520491803,-6946.927083333333,-5298.12018442623,25.8,-9999.0,-5300.653164845173,26.4,-9999.0,-5314.056215846994,9.5
2017,AC,-34315233.4,-3317.7245319634703,-5708.937237442923,-3901.799132420091,25.5,-9999.0,-3984.561952054795,26.3,-9999.0,-4023.4352283105027,9.2
2018,AC,-68962777.6,-7662.933527397261,-7696.560753424658,-7867.018961187214,24.8,-9999.0,-7869.447636986301,25.2,-9999.0,-7874.994634703196,9.3
2019,AC,1305.4,995.981239242685,727.4952647438657,25.500967741935483,26.2,9.6,24.89316220880069,26.8,0.2,2.667745415318231,5.3
2020,AC,513.2,996.1501452643811,,26.192271934921557,27.1,19.4,25.686239067055393,27.3,17.7,2.905717619603267,5.0
2021,AC,0.0,,,,,,,,,,
2022,AC,863.0,991.4816491511722,,26.163096200485043,25.8,14.5,25.570008084074374,26.3,5.6,2.9729183508488277,4.1
2023,AC,1996.2,992.8548819619527,,26.163270685308277,25.6,11.2,25.609557643823056,26.8,8.8,2.613305065322026,5.0
2000,BA,-34896337.8,-9999.0,-7615.641475644699,-6239.664040114613,24.5,-9999.0,-6241.602059455588,25.3,-9999.0,-6270.491636819484,5.6
2001,BA,-2477896.0,677.361301369863,-3947.520091324201,-257.2304452054795,24.9,-9999.0,-285.1041438356164,25.9,-9999.0,-303.688299086758,7.6
2002,BA,-8687331.2,-114.11906392694064,-4326.90799086758,-969.0304908675798,24.8,-9999.0,-1024.3498630136987,25.4,-9999.0,-3995.0584132420095,15.0
2003,BA,-8027174.8,-8.612408675799086,-4245.580251141552,-912.7475,26.6,-9999.0,-939.454897260274,26.7,-9999.0,-8115.721997716895,4.8
2004,BA,-657891.0,923.4476206739527,-3687.600295992714,-47.90267531876138,25.7,-9999.0,-48.33623633879781,26.1,-9999.0,-69.70311930783242,8.0
2005,BA,-9967134.0,-268.199600456621,-4158.093835616439,-1113.4821232876714,25.4,-9999.0,-1115.0131278538813,26.6,-9999.0,-2947.8250570776254,8.1
2006,BA,-54474428.0,-5836.813002283105,-7207.4554794520545,-6208.256655251142,24.5,-9999.0,-6218.732100456621,25.4,-9999.0,-6414.851849315069,6.4
2007,BA,-22326767.8,-1796.936324200913,-4944.282762557078,-2986.8751598173512,45.0,-9999.0,-2957.366712328767,45.0,-9999.0,-2634.3543835616438,8.7
2008,BA,-35835781.4,-3482.124487704918,-7623.714822404371,-4064.906090619308,26.1,-9999.0,-4082.269729052823,26.3,-9999.0,-4168.325352914389,6.0
2009,BA,-638999.6,927.7006621004566,-4820.6050228310505,-47.36361872146119,25.2,-9999.0,-56.94333333333333,26.0,-9999.0,-76.52920091324201,6.0
2010,BA,-48517.200000000004,1004.0962899543379,-3771.2125570776257,22.10517123287671,25.7,-9999.0,21.664794520547947,26.0,-9999.0,2.5870433789954337,6.1
2011,BA,-308207.4,964.9978196347032,-3842.3512557077624,-10.412591324200914,25.4,-9999.0,-10.871929223744292,25.9,-9999.0,-33.01446347031963,6.7
2012,BA,-18577083.8,994.183151183971,-3799.9467213114754,11.747632058287795,25.3,-9999.0,11.224271402550091,25.7,-9999.0,-9.170161657559198,5.9
2013,BA,-10857154.2,-354.94357305936074,-4525.32602739726,-1215.7429566210046,26.0,-9999.0,-1217.3320205479451,26.8,-9999.0,-1241.3629337899545,5.6
2014,BA,-9577601.6,287.01772831050226,-3962.2601598173515,-632.5571232876713,26.8,-9999.0,-644.5143607305936,27.1,-9999.0,-665.8414155251141,7.5
2015,BA,-18556.2,1006.9380936073059,-3750.2811643835616,23.648093607305935,25.2,-9999.0,21.985844748858447,26.1,-9999.0,-0.1731050228310502,5.5
2016,BA,-8048085.0,60.79074453551913,-4202.876593806922,-837.7889571948998,26.9,-9999.0,-943.2513433515483,27.2,-9999.0,-969.473383424408,5.2
2017,BA,-68395.8,1000.6976712328767,-3783.3141552511415,17.614600456621005,25.8,-9999.0,17.080342465753425,26.7,-9999.0,-3.4306050228310503,6.2
2018,BA,-868623.2,990.186210045662,-3807.829680365297,8.678687214611873,25.8,-9999.0,7.012020547945206,27.0,-9999.0,-19.80738584474886,4.6
2019,BA,1855.4,1009.1351987208772,1469.909894736842,26.229339881224305,26.9,20.7,25.743472301541978,27.5,14.5,5.155690127970749,5.7
2020,BA,2265.0,1008.8623975409837,,25.882354280510018,26.6,21.0,25.435541894353367,27.3,14.5,5.323497267759563,6.0
2021,BA,2147.4,1008.6900456621005,,25.592511415525113,26.4,20.5,25.13857305936073,26.7,15.3,5.029372146118722,4.9
2022,BA,1915.6,1008.5691438356164,,25.565559360730592,25.9,20.1,25.107853881278537,27.0,15.4,4.98181506849315,5.0
2023,BA,1530.4,1008.8871859296481,,26.035347190497944,26.2,20.7,25.55825719506624,27.4,14.8,4.800502512562813,4.6
2003,MA,-14396752.8,-955.6255940594059,2829.3689356435643,-1763.6722648514851,26.2,-9999.0,-1764.0584777227723,26.7,-9999.0,-1780.7732425742574,6.3
2004,MA,-13886372.8,-734.6565915300547,3484.817850637523,-1558.4687044626594,26.3,-9999.0,-1558.8429644808743,26.7,-9999.0,-1576.043089708561,6.4
2005,MA,-19696672.4,-1469.6532534246576,2718.952511415525,-2227.4488470319634,26.3,-9999.0,-2227.737922374429,27.1,-9999.0,-2243.99901826484,6.3
2006,MA,-17206840.4,-1112.530570776256,2438.8570776255706,-1902.6379566210046,26.0,-9999.0,-1902.938687214612,26.2,-9999.0,-7165.824589041095,5.5
2007,MA,-31085214.0,-2900.071894977169,-1438.0436073059361,-3531.439383561644,26.7,-9999.0,-3551.1227511415527,27.4,-9999.0,-9385.583744292237,5.1
2008,MA,-12816713.0,-601.4951388888888,-4167.565573770492,-1436.4683515482695,25.8,-9999.0,-1479.0193078324226,27.1,-9999.0,-1509.5783356102004,5.6
2009,MA,-12096395.0,-514.8974200913242,-4230.555251141553,-1358.1118835616437,26.0,-9999.0,-1397.3357762557077,26.8,-9999.0,-1420.9873059360732,5.8
2010,MA,-11387295.0,-426.0208789954338,-4340.109817351598,-1276.1927397260274,27.1,-9999.0,-1368.0714041095891,28.0,-9999.0,-1398.225091324201,5.1
2011,MA,-25825540.0,-2239.901997716895,-5281.446689497717,-2929.4044977168946,29.3,-9999.0,-3000.619429223744,29.8,-9999.0,-3027.9079109589043,5.4
2012,MA,-29306488.4,1001.5461862477231,-4079.3214936247723,23.551423041894356,29.6,-9999.0,23.189628870673953,30.0,-9999.0,2.786441256830601,5.7
2013,MA,-29876372.6,597.0080821917808,-4008.1447488584477,-344.7988584474886,31.8,-9999.0,-356.67174657534247,31.8,-9999.0,-381.0785502283105,5.6
2014,MA,-11217217.2,47.29915525114155,-4448.842922374429,-846.5467237442922,27.3,-9999.0,-848.134109589041,27.5,-9999.0,-867.0043378995434,5.6
2015,MA,-48550.8,999.7476826484018,-4008.3946347031965,21.342157534246574,26.4,-9999.0,20.89562785388128,27.2,-9999.0,0.407214611872146,5.7
2016,MA,-28507.8,1003.3524134790528,-3874.4882741347906,25.050273224043718,26.6,-9999.0,24.676104280510017,27.2,-9999.0,3.5454234972677594,5.3
2017,MA,-8627013.6,-76.14319634703196,-3239.687100456621,-958.3907534246575,27.2,-9999.0,-965.614600456621,27.5,-9999.0,-995.1632305936073,5.4
2018,MA,-477705.2,946.781095890411,-3932.4961187214612,-27.25050228310502,26.3,-9999.0,-32.193059360730594,26.9,-9999.0,-56.49708904109589,5.3
2019,MA,1868.2,1005.9327714427367,1464.4920241049274,26.909345562716908,26.7,22.4,26.542409158785464,27.5,18.2,4.778274959491462,5.2
2020,MA,0.0,1005.6924732407198,,26.885094511500796,27.1,21.9,26.517023457071282,27.3,17.9,5.0535527214757465,5.2
2021,MA,0.0,1005.3770004572474,,26.91539780521262,27.9,21.9,26.568461362597166,28.4,17.1,5.307213077274806,5.0
2022,MA,1163.0,1005.3965485714286,,26.29022857142857,26.0,21.9,25.94578285714286,26.2,16.4,5.034,4.9
2023,MA,1813.4,1005.7042137718397,,26.46635834189791,26.1,20.9,26.127075482471163,27.1,17.3,5.395146739751056,5.0
2006,SP,-149244.0,883.321372651357,-3707.68259394572,-19.396163883089773,21.6,-9999.0,-22.47419102296451,21.9,-9999.0,-36.15245302713988,9.2
2007,SP,-228437.6,898.15350456621,-4031.728778538813,-5.965662100456621,21.7,-9999.0,-6.441255707762557,21.8,-9999.0,-21.188356164383563,7.8
2008,SP,-1178321.0,779.7375113843351,-4121.670173041894,-141.2191826047359,20.2,-9999.0,-142.81157786885245,20.9,-9999.0,-131.5326388888889,7.0
2009,SP,-248010.6,895.0899657534246,-4037.585194063927,-8.383287671232877,21.8,-9999.0,-8.839817351598175,22.0,-9999.0,-24.112511415525116,9.5
2010,SP,-98156.4,914.2714497716895,-3973.6842465753425,-165.15649543378996,25.4,-9999.0,5.943949771689498,26.5,-9999.0,-9.240753424657534,8.1
2011,SP,-228323.8,897.7926826484019,-4018.0312100456617,-6.459292237442923,22.5,-9999.0,-6.957454337899544,23.4,-9999.0,-21.95640410958904,8.4
2012,SP,-378133.2,879.8405623861566,-3967.267429417122,-22.834301001821494,23.3,-9999.0,-23.33332194899818,23.5,-9999.0,-38.23957194899818,8.1
2013,SP,-458594.4,869.6719292237442,-3990.703812785388,-32.68478310502283,22.2,-9999.0,-34.307979452054795,22.2,-9999.0,-48.34171232876712,10.5
2014,SP,-2038575.4,673.0839155251141,-4079.749805936073,-212.26147260273973,22.0,-9999.0,-212.78503424657532,22.7,-9999.0,-228.6641666666667,7.4
2015,SP,1890.6,927.3365753424658,-3992.6200799086755,21.078367579908676,22.3,11.2,20.586061643835617,22.8,-2.6,5.339520547945205,8.3
2016,SP,-658419.6,845.2551684881603,-4056.519922586521,-56.084540072859745,21.4,-9999.0,-57.73287795992714,22.3,-9999.0,-69.70200364298725,8.5
2017,SP,-728307.4,836.5456392694064,-4052.9571118721456,-63.03738584474886,20.9,-9999.0,-64.6823401826484,21.2,-9999.0,-78.94642694063927,9.1
2018,SP,-28816.2,927.1832077625571,-3991.1980936073055,20.45414383561644,21.5,9.3,19.953150684931508,21.7,-4.1,5.377237442922374,8.2
2019,SP,1752.2,927.4779794520548,1364.2001308044473,21.0448401826484,21.3,6.8,20.522682648401826,21.8,0.3,5.20527397260274,10.9
2020,SP,1730.8,927.2291244449506,,20.474177388136173,21.5,8.4,19.938665604007742,21.7,-2.2,5.341398155527724,7.6
2021,SP,1205.2,926.9216919739696,,20.08324009590136,21.8,4.5,19.546866080602808,22.4,-7.4,3.7048064847585342,7.2
2022,SP,1470.8,926.7451369863014,,19.977659817351597,21.7,7.3,19.460833333333333,21.8,-5.6,5.434965753424658,8.4
2023,SP,1743.6,926.8761581656528,,21.1873069723912,21.3,9.8,20.652832397003746,23.0,-2.1,5.324063670411985,8.0
2006,ES,-549409.6,603.9891891891892,-3841.4993918918917,-347.7145945945946,24.1,-9999.0,-348.1423648648649,24.7,-9999.0,-365.8172972972973,6.2
2007,ES,-129178.0,999.7357191780823,-3878.6679337899545,9.328070776255707,25.3,-9999.0,8.810251141552511,25.7,-9999.0,-9.502591324200912,6.5
2008,ES,-818409.8,912.499487704918,-251.26944444444442,-69.64660746812386,25.1,-9999.0,-70.146322859745,25.8,-9999.0,-88.25026183970857,6.0
2009,ES,-198075.0,989.6661643835616,-3870.785171232877,1.7400228310502281,24.9,-9999.0,1.2371689497716898,25.0,-9999.0,-19.841495433789955,19.1
2010,ES,-38566.2,1010.4873858447488,-3890.5619977168953,19.69101598173516,25.9,-9999.0,19.170171232876715,26.9,-9999.0,0.6663470319634703,5.9
2011,ES,-128255.0,999.2552625570776,-3927.3903767123293,8.760730593607306,24.6,-9999.0,8.27384703196347,25.9,-9999.0,-10.869851598173515,6.1
2012,ES,-108127.0,1002.5076275045537,-3919.238900273224,11.545605646630237,24.0,-9999.0,9.89656193078324,25.0,-9999.0,-9.630475865209473,6.0
2013,ES,-227770.0,987.0454680365298,-3937.3486301369862,-2.346392694063927,25.1,-9999.0,-5.142716894977169,25.8,-9999.0,-25.848915525114155,6.1
2014,ES,-1878702.2,780.3997374429224,-3997.3928082191783,-190.8599200913242,24.8,-9999.0,-193.67674657534246,25.5,-9999.0,-218.64851598173516,5.5
2015,ES,-6098606.2,249.20366438356166,-4240.261267123288,-672.8839840182649,25.8,-9999.0,-676.8242579908676,25.8,-9999.0,-695.7566666666667,6.7
2016,ES,-8978.6,1015.0928506375227,-3874.1862363387977,23.628028233151184,25.9,-9999.0,23.23483606557377,26.1,-9999.0,2.825478142076503,5.8
2017,ES,-818693.8,915.240091324201,-3918.650479452055,-68.70353881278538,25.5,-9999.0,-71.50143835616439,26.1,-9999.0,-90.90819634703197,5.5
2018,ES,-168186.2,994.7024657534246,-2018.7747146118722,4.787340182648402,26.4,-9999.0,3.1387214611872145,26.6,-9999.0,-18.19925799086758,5.4
2019,ES,1523.2,1016.3195797737242,771.0468692236599,24.83454167628723,25.8,13.7,24.29918023322942,26.1,7.2,4.775,5.3
2020,ES,1012.4,1014.9679922234005,,25.0920820077766,25.0,15.9,24.559843638948113,25.8,7.6,5.050463127894549,5.1
2021,ES,1423.2,1015.9635451940609,,23.790961187809327,24.4,13.7,23.256649732968604,25.2,7.4,4.6644736842105265,5.2
2022,ES,1155.0,1015.8470884860128,,24.07115754082613,24.8,12.3,23.53488344148041,26.8,2.2,4.817896634615384,5.6
2023,ES,1117.2,1015.8520590253945,,24.902013499599587,26.7,14.8,24.412484265934317,27.5,9.2,4.760592880851552,4.9
